Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
self_srv_machines,vuln_group_budget,0.32050186921111534,1.464195443486055e-96,0.3226135525174664,6.969221023931799e-98,0.27153689940872755,4.0406105982797663e-95
self_srv_machines,total_settlement,0.23122276443715706,7.335557485658491e-50,0.34376751309083226,9.981201931114202e-112,0.27093615558626966,1.4890190168971888e-113
self_srv_machines,acq_budget_settlement,0.2220210886064135,5.16542505452132e-46,0.3187551013766502,1.7842677824764597e-95,0.25067530137752625,3.066574807142198e-97
full_time,part_time,0.3832795569022365,1.2551261380832501e-140,0.4200097161061597,2.4820477771775253e-171,0.29881196818318867,2.0733198837127114e-155
full_time,support_staff,0.4127438143028713,6.017298331942864e-165,0.4010414667643161,5.433240090530551e-155,0.28958431796927414,9.76227158272275e-151
full_time,total_budget,0.47712899572563966,2.3663148144957503e-227,0.7934862270798935,0.0,0.6253433073821805,0.0
full_time,acq_budget,0.4180903031134072,1.2496065870706917e-169,0.6912422258626854,0.0,0.5205951203379464,0.0
full_time,open_days,0.08330269011189399,1.2551214065970856e-07,0.1754876970837089,3.9957028922928585e-29,0.12132269035568613,5.4838325519222935e-28
full_time,avg_week_hours,0.1408303784694293,3.119784210985108e-19,0.24378439266732915,2.1545365004992613e-55,0.16960600266318304,1.8684760409721563e-53
full_time,reg_members,0.5013822057273957,1.4567039689052827e-254,0.6392069674430525,0.0,0.4751750824911587,0.0
full_time,lib_visitors,0.5778684783267436,0.0,0.7330618310116254,0.0,0.5580739728934662,0.0
full_time,service_recip,0.17034305027001068,1.6296807633609535e-27,0.22695850347115618,4.6760216828918886e-48,0.15815183994436185,3.4330639813932524e-48
full_time,borrowers,0.40786953917805857,9.433671746683928e-161,0.44378255322964816,2.3653418245128454e-193,0.31251424985063114,8.518951453978972e-183
full_time,loans,0.4789483979196717,2.5591591837067738e-229,0.6728518708621813,0.0,0.4978465612230329,0.0
full_time,interlib_loans,0.18533321379083495,2.3940903006008414e-32,0.27322927974302424,1.1702481568211733e-69,0.2051366280840428,4.769197092895132e-72
full_time,info_serv_requests,0.3735458577747702,3.985805966951246e-133,0.38277332070050935,3.12752057129293e-140,0.2769388443974362,2.5236471091157625e-135
full_time,web_access,0.4351606977892576,3.6724379754884203e-185,0.4911009246142242,9.267378064541021e-243,0.35678545847864646,6.90850964811214e-233
full_time,user_ed_sessions,0.48739646605268805,1.3241467285447881e-238,0.4804576405431269,5.864289864141366e-231,0.35195650210909063,1.3581317587932822e-223
full_time,user_ed_partic,0.4821097623016736,9.196520100498518e-233,0.5129073030207391,2.76891558493994e-268,0.3790115910615837,1.991912144004312e-260
full_time,prog_sessions,0.5406452106933785,1.4721019148924303e-303,0.5599313143615106,0.0,0.4106492803943291,0.0
full_time,prog_partic,0.5792452569353744,0.0,0.6764815575864148,0.0,0.5073255478830846,0.0
full_time,disab_mat,0.42276252617545884,8.59869390964942e-174,0.40988916326428937,1.7573908264210049e-162,0.30817339126583243,2.4243414015114733e-157
full_time,vuln_group_budget,0.3974503685431663,5.137898573136924e-152,0.39539238476873473,2.5093719839219094e-150,0.30470656237874116,8.42493058275473e-145
full_time,total_settlement,0.4340066619738797,4.3996971243597263e-184,0.7980776636673259,0.0,0.6321898914106723,0.0
full_time,acq_budget_settlement,0.3780797551999828,1.37451982694033e-136,0.6816258474176533,0.0,0.5137570442547342,0.0
part_time,support_staff,0.38425248747887353,2.1610195876937223e-141,0.406153374514664,2.7240254704442493e-159,0.2934733522138412,2.989180740267473e-152
part_time,total_budget,0.3567649261102237,8.72988158817088e-121,0.5940519648990853,0.0,0.42993071313524917,0.0
part_time,acq_budget,0.33112747084003574,2.5278594068999955e-103,0.5389033140220377,3.027953722673325e-301,0.3855847847985766,1.8814098783276823e-272
part_time,open_days,0.06228017401272941,7.86636103501033e-05,0.15784235209660122,8.275354551115748e-24,0.11329239212482864,3.0826452782700074e-24
part_time,avg_week_hours,0.22329274637826335,1.5544249343774832e-46,0.31683376525976353,2.738264057755098e-94,0.22429357076544562,1.2870867011051518e-90
part_time,reg_members,0.40310252006160685,1.0244623735009097e-156,0.500795789088683,7.039364509172389e-254,0.3563413399606795,4.2929877154124825e-233
part_time,lib_visitors,0.4435053861075191,4.374386404566719e-193,0.5675542244131482,0.0,0.40845505459376424,9.885519906334245e-306
part_time,service_recip,0.245225200691164,4.7639767545358445e-56,0.338666157122442,2.7431617389764417e-108,0.23814604537607373,3.3530207797976803e-105
part_time,borrowers,0.33635378799197807,9.459721282786147e-107,0.3754951906704235,1.3142186424969891e-134,0.2662863855474515,4.055423070110075e-131
part_time,loans,0.41073229115263915,3.3051117536588926e-163,0.5888623439017,0.0,0.4271053450217566,0.0
part_time,interlib_loans,0.43480507438401456,7.902017942492155e-185,0.4553873292530904,9.300337371703882e-205,0.3401875015878913,1.4792314728848784e-191
part_time,info_serv_requests,0.2943899374272274,4.505503987051775e-81,0.30623352022153194,6.680654113665069e-88,0.22068603276201337,2.973014762053905e-85
part_time,web_access,0.35745273042675674,2.8161315883082883e-121,0.4503609142663725,9.18251831181285e-200,0.3230055196977599,3.7780107967561987e-188
part_time,user_ed_sessions,0.3606804114068982,1.3412887037700443e-123,0.38024849532024096,2.89948554454882e-138,0.27103113282155905,2.8606058976119656e-131
part_time,user_ed_partic,0.37177826342066905,8.618063092408777e-132,0.4214978231231881,1.168524849666818e-172,0.2995047900878355,9.216396692565415e-161
part_time,prog_sessions,0.3078130054499043,7.757224913249918e-89,0.3348706636378129,9.019009720403436e-106,0.23674593815806222,3.1534314316104727e-103
part_time,prog_partic,0.36206600622912666,1.3254781606781672e-124,0.4137033761615199,8.815606507773727e-166,0.28943619044677754,2.719581722672022e-154
part_time,disab_mat,0.35205460554848483,1.8764421647110163e-117,0.36458350038802656,1.919956369902572e-126,0.27510566360540806,9.195604228637369e-124
part_time,vuln_group_budget,0.2919036611085495,1.113601400929826e-79,0.310887938678689,1.128739048008803e-90,0.2400700610061859,3.586079437741865e-89
part_time,total_settlement,0.3249194754421525,2.437483244441301e-99,0.5728548543140557,0.0,0.4125816104096308,0.0
part_time,acq_budget_settlement,0.2929446049851212,2.9189026966215882e-80,0.5435103762711043,2.154452838721129e-307,0.38929552650603083,4.762188411491063e-277
support_staff,total_budget,0.3113152028012499,6.245681813685311e-91,0.4527081672800806,4.3759292640237345e-202,0.31643866472486126,3.636787204935013e-190
support_staff,acq_budget,0.2752904592150971,9.998831246067415e-71,0.383078010305054,1.8056527318793152e-140,0.2679999290802974,6.556954055430992e-137
support_staff,open_days,0.09237709835026081,4.535562915627143e-09,0.0710091507766742,6.695381730561479e-06,0.04857758500902997,9.647044403794289e-06
support_staff,avg_week_hours,0.15572304087617203,3.2891229782064515e-23,0.1559474720592809,2.844535357119476e-23,0.10796328130921724,5.481857072257258e-23
support_staff,reg_members,0.41760989387824443,3.319123585703667e-169,0.4819220824093829,1.4761263469606053e-232,0.33836137807194955,4.2270785209911525e-217
support_staff,lib_visitors,0.4083291678288784,3.819949199355131e-161,0.4881073426189479,2.1309348952591084e-239,0.34484011563747047,1.6023432689146905e-225
support_staff,service_recip,0.28507474428821994,6.327744611643025e-76,0.37725759524567687,5.890031267254763e-136,0.2595097453985069,1.6325956867057136e-128
support_staff,borrowers,0.24006547009960472,1.0117244022714497e-53,0.23824861902098837,6.476705305546068e-53,0.16509236622967544,3.6718853261690535e-53
support_staff,loans,0.3880440783755393,2.1492268740408007e-144,0.5001715089333568,3.753217520531112e-253,0.35203542661674575,6.601165019508344e-235
support_staff,interlib_loans,0.34082784864719984,9.746631946125717e-110,0.3764200174246568,2.5825979196563335e-135,0.2726628863548057,1.0181742063895503e-127
support_staff,info_serv_requests,0.4349876018327261,5.3331416679898346e-185,0.4392420561675002,5.212957951678979e-189,0.31682559839902513,3.643856974859153e-179
support_staff,web_access,0.4014411713111603,2.520957221509396e-155,0.45686367776363185,3.058644973641786e-206,0.321363533791878,3.2656001264351988e-192
support_staff,user_ed_sessions,0.42030275823509855,1.361411200152482e-171,0.43532973998138597,2.5505231295599792e-185,0.3095666605432742,4.411473965812177e-176
support_staff,user_ed_partic,0.4315203767935937,8.968245504826899e-182,0.4667366780785641,2.389287345375603e-216,0.3323814153734842,7.904128654135592e-204
support_staff,prog_sessions,0.3396738822156366,5.807935357237492e-109,0.35596384336430714,3.249017898790597e-120,0.2553170693420957,1.5264074574706933e-123
support_staff,prog_partic,0.43449406462154333,1.5432875508856047e-184,0.482654271792767,2.3264120948114137e-233,0.3411188613168739,2.4373498367799656e-220
support_staff,disab_mat,0.4017802910520079,1.312989151723596e-155,0.3943840187040955,1.6697573677199622e-149,0.291427780084695,4.693609033839613e-143
support_staff,vuln_group_budget,0.3920243637857249,1.372614510224557e-147,0.38963545281253925,1.1489029285112857e-145,0.29448837958095336,1.9618233854800953e-137
support_staff,total_settlement,0.2930955600871201,2.402632575376794e-80,0.44388640258453077,1.8783709247320186e-193,0.30952949784110945,5.324450030599345e-182
support_staff,acq_budget_settlement,0.27195577992555875,5.293118366251136e-69,0.40573123950791495,6.210866416347127e-159,0.283413011185237,1.5852335246791158e-152
total_budget,acq_budget,0.8932760797069641,0.0,0.7955539529770345,0.0,0.6106677327385359,0.0
total_budget,open_days,0.034970766291889055,0.02671889369872139,0.14969893197258027,1.4964488866196728e-21,0.09941187259907688,2.2363453963514028e-20
total_budget,avg_week_hours,0.14423242751074034,4.184014232400709e-20,0.2894513428904809,2.5529246562546323e-78,0.19694710623006348,1.3860701951744245e-75
total_budget,reg_members,0.40734339452925544,2.6507299039061057e-160,0.6594726490859729,0.0,0.4801918608891369,0.0
total_budget,lib_visitors,0.42807129541646527,1.3315385140630666e-178,0.7387785323037601,0.0,0.5495972938213699,0.0
total_budget,service_recip,0.24939257613979227,5.727385204450566e-58,0.28912143325457035,3.8815793339934124e-78,0.19910026609301892,1.10141770985555e-79
total_budget,borrowers,0.2445111471907338,1.0076581609275706e-55,0.4244645913472702,2.5214745152144594e-175,0.2957713972898101,1.3687341024437024e-173
total_budget,loans,0.3911732432523723,6.674362305646575e-147,0.7047635646694981,0.0,0.514892439126434,0.0
total_budget,interlib_loans,0.20811354782779884,1.605215641662487e-40,0.3755447883071993,1.2045675810371635e-134,0.27264493722970434,3.568743010284979e-133
total_budget,info_serv_requests,0.3229574717596545,4.234480226841209e-98,0.4247200031584627,1.4821181704354777e-175,0.299816985534561,1.457608115917158e-167
total_budget,web_access,0.4416690010396635,2.534174241874457e-191,0.5486786586200213,2.097560648e-314,0.39306024450468613,7.199386550606553e-299
total_budget,user_ed_sessions,0.3500357014353742,4.833578164599462e-116,0.48815241355666145,1.8976057889543398e-239,0.34668817157180837,8.233677653846912e-230
total_budget,user_ed_partic,0.3837675347911308,5.1976873982562876e-141,0.534461453192499,2.083412024853328e-295,0.3816422787465211,1.276000670969068e-279
total_budget,prog_sessions,0.34660378379711565,1.1455137073971679e-113,0.5169978870990641,2.78012724929134e-273,0.3670426803059486,4.646450469785444e-264
total_budget,prog_partic,0.42945105826915686,7.244430460339207e-180,0.6556661568598002,0.0,0.4738068931813069,0.0
total_budget,disab_mat,0.323998553774313,9.33370800731266e-99,0.46119514403503764,1.2366003696412444e-210,0.3401341398864932,1.737016145596999e-202
total_budget,vuln_group_budget,0.3033040477260947,3.498564562752931e-86,0.43283136251391535,5.463401210729377e-183,0.3264023876569102,1.3002855057653135e-175
total_budget,total_settlement,0.8214223093215482,0.0,0.9158308612831138,0.0,0.7887662105747086,0.0
total_budget,acq_budget_settlement,0.7372564405263234,0.0,0.7661479745854328,0.0,0.5836303073121605,0.0
acq_budget,open_days,0.010964019651061516,0.4874047829231312,0.10420684381246109,3.6381789842838314e-11,0.07052832433670293,5.342253226684493e-11
acq_budget,avg_week_hours,0.12741619555207973,5.356306738759925e-16,0.26829579180527635,3.870614483521541e-67,0.18244532869626062,4.2852377672375035e-65
acq_budget,reg_members,0.36587333426619106,2.160769034013654e-127,0.5784997723078721,0.0,0.4136680151452881,0.0
